gene,log2FoldChange,pvalue,padj
Gene_2227,2.8392060090272744,0.6561460918474422,0.9842191377711633
Gene_2228,-1.2008471314774103,0.8818548008206828,1.0
Gene_2229,-3.7330799027212325,0.48528071711019827,0.7279210756652974
Gene_2230,2.0150273796738443,0.542033345097202,0.8130500176458031
Gene_2231,-1.369259651520008,0.9190382770286711,1.0
Gene_2232,1.5812511983255373,0.8999095433546718,1.0
Gene_2233,-3.940207635423671,0.448160873369002,0.672241310053503
Gene_2234,1.7851946765986184,0.27441263163568175,0.4116189474535226
Gene_2235,-2.4223438585615624,0.39317043456426415,0.5897556518463962
Gene_2236,1.461528238133049,0.38776432852974974,0.5816464927946245
Gene_2237,0.028546135672868213,0.28686687498279395,0.4303003124741909
Gene_2238,-1.9078788387932897,0.26857960433296657,0.40286940649944986
Gene_2239,-0.814072625853561,0.8610629364797194,1.0
Gene_2240,1.3726369139134016,0.06986192068466168,0.10479288102699252
Gene_2241,0.21178890623046848,0.6776111820995941,1.0
Gene_2242,1.1688259609449685,0.1728200514564523,0.25923007718467844
Gene_2243,3.952881169030971,0.34450589339406323,0.5167588400910949
Gene_2244,-3.1284832234221027,0.06154303413483686,0.09231455120225529
Gene_2245,3.234425149937248,0.26997363685546205,0.4049604552831931
Gene_2246,0.20871187504642585,0.7684210711172421,1.0
Gene_2247,-1.7975680966462564,0.8850153245472586,1.0
Gene_2248,-2.6606272514779796,0.22152715190236705,0.33229072785355057
Gene_2249,-0.378240781554067,0.46354783925892185,0.6953217588883828
Gene_2250,1.8433002238489187,0.4703240479372064,0.7054860719058096
Gene_2251,-0.25509824075506843,0.8735753057597342,1.0
Gene_2252,3.022309860494695,0.7627990528758054,1.0
Gene_2253,-2.9023513801031178,0.5130772183680499,0.7696158275520748
Gene_2254,-0.02417789569210912,0.6707472004717734,1.0
Gene_2255,-2.504786888826238,0.8473550539093668,1.0
Gene_2256,0.7272637652499357,0.009538954025544943,0.014308431038317415
Gene_2257,1.7737747801946007,0.4028900310500486,0.604335046575073
Gene_2258,-0.8415235873621065,0.9072431672770787,1.0
Gene_2259,-5.2084277132542685,0.7403130308439514,1.0
Gene_2260,0.39789629359298906,0.5428413743340746,0.814262061501112
Gene_2261,0.873477103467019,0.5296445270351334,0.7944667905527001
Gene_2262,0.8085895099233953,0.3477700976044378,0.5216551464066567
Gene_2263,2.471564383644308,0.5205205336415145,0.7807808004622718
Gene_2264,-2.1421073592980977,0.6553831994634532,0.9830747991951798
Gene_2265,1.3604322109008988,0.4183630384287931,0.6275445576431896
Gene_2266,2.38501502495595,0.714153146392174,1.0
Gene_2267,-3.5571751680130337,0.8612322272603858,1.0
Gene_2268,0.6393036518379545,0.15468484818486117,0.23202727227729175
Gene_2269,-1.008359662015343,0.4515470228174244,0.6773205342261366
Gene_2270,-0.16304534620329178,0.4080200912850811,0.6120301369276216
Gene_2271,0.6953529670766727,0.6874648040497281,1.0
Gene_2272,-0.9744571282271046,0.24986746525792936,0.37480119788689403
Gene_2273,-1.3514161583232236,0.6402509149522763,0.9603763724284144
Gene_2274,0.0683048349760492,0.877489241731488,1.0
Gene_2275,-2.1744918777256053,0.4181315997936227,0.6271973996904341
Gene_2276,-2.171650257770371,0.91101569997922,1.0
Gene_2277,1.3587465659130067,0.9931637389334784,1.0
Gene_2278,-2.297588070317312,0.10609204994795207,0.1591380749219281
Gene_2279,1.3326250018184238,0.23305318798485863,0.34957978197728795
Gene_2280,0.9251825857079023,0.9503797514820932,1.0
Gene_2281,-3.4516134575811934,0.9583276864813868,1.0
Gene_2282,-1.3551293046713102,0.0977072753867585,0.14656091308013774
Gene_2283,2.388218806094745,0.014998500377136681,0.02249775056570502
Gene_2284,-1.9623310622793633,0.16110002325642225,0.24165003488463338
Gene_2285,-0.9288085246187753,0.9960127833822483,1.0
Gene_2286,0.924121786503793,0.17999961661068686,0.2699994249160303
Gene_2287,1.566781018565191,0.5025476067220231,0.7538214100830347
Gene_2288,-0.5030777720889914,0.848417726430511,1.0
Gene_2289,-1.1950203893832831,0.02040161068820634,0.03060241603230951
Gene_2290,2.8447397233970153,0.6044889822584595,0.9067334733876893
Gene_2291,3.4777993275951578,0.2770254488696243,0.4155381733044365
Gene_2292,1.9577161015635909,0.8623349164397316,1.0
Gene_2293,0.1706362851300481,0.28346114926407917,0.42519172389611876
Gene_2294,-1.6165314432818527,0.6867557202819089,1.0
Gene_2295,-1.6608888131131305,0.6742196324473969,1.0
Gene_2296,1.045028210531515,0.22149354885964,0.33224032328946
Gene_2297,0.8367964417773675,0.03479919986835012,0.052198799802525175
Gene_2298,2.803197185892859,0.4092495737853973,0.6138743606780959
Gene_2299,1.3009001850722783,0.2891931519658697,0.43378972794880455
Gene_2300,-3.006160603519636,0.8089777496137086,1.0
Gene_2301,2.103895235445837,0.8003641884553453,1.0
Gene_2302,-1.9961212546288258,0.4570239521926255,0.6855359282889382
Gene_2303,-0.7679425439047032,0.6065122253232189,0.9097683379848284
Gene_2304,0.500400412503389,0.6042595159869252,0.9063892739803878
Gene_2305,3.9913349795679287,0.8271581484276234,1.0
Gene_2306,6.219837112010722,0.4250024141231975,0.6375036211847962
Gene_2307,1.2134461182723655,0.2754466797905091,0.4131700196857636
Gene_2308,-0.36639323744077573,0.26503491814054747,0.3975523772108212
Gene_2309,1.0690112969611005,0.5361922792822041,0.8042884189233062
Gene_2310,1.7753108517476721,0.44914820273221256,0.6737223040983189
Gene_2311,-0.6413352511143834,0.4401207709849362,0.6601811564774043
Gene_2312,3.5904227118246443,0.09113733908970723,0.13670600863456084
Gene_2313,0.46014151838280415,0.7186037406901956,1.0
Gene_2314,0.9954861781827885,0.2137366879819107,0.32060503197286605
Gene_2315,1.3318485041089227,0.19695363020872136,0.29543044531308205
Gene_2316,0.8431732212289114,0.41275832027739345,0.6191374804160902
Gene_2317,1.6778810009392244,0.22777834161780142,0.3416675124267021
Gene_2318,-1.2345063730938464,0.5838582673080154,0.875787400962023
Gene_2319,-1.116603507892061,0.3714633393344715,0.5571950090017073
Gene_2320,-2.20030846594339,0.4489117225927901,0.6733675838891852
Gene_2321,0.8790024612404528,0.5371693216040289,0.8057539824060433
Gene_2322,1.5578730070242282,0.20353552248180484,0.30530328372270726
Gene_2323,0.9155457323037716,0.1557516228655298,0.2336274342982947
Gene_2324,3.3489848666950746,0.8804219028736048,1.0
Gene_2325,-0.01119203765809311,0.43372370283142103,0.6505855542471315
Gene_2326,1.3374833111850253,0.41209360963253916,0.6181404144488087
Gene_2327,-2.1834017522786286,0.03561215027284148,0.05341822540926222
Gene_2328,-0.774199404948802,0.4979763025873932,0.7469644538810898
Gene_2329,1.391075515131555,0.5541697216110001,0.8312545824165001
Gene_2330,1.698204221486288,0.5588408709546665,0.8382613064319997
Gene_2331,-0.5879338953283645,0.7070311693228843,1.0
Gene_2332,-0.14319850371613366,0.17748183499101178,0.26622275248651767
Gene_2333,-3.035747493361619,0.2522231342306188,0.3783347013459282
Gene_2334,-0.7140584016132188,0.8107304652304127,1.0
Gene_2335,1.7807663270395724,0.947170616843394,1.0
Gene_2336,1.1504100322131325,0.13593274736732064,0.20389912105098096
Gene_2337,1.0013314427624194,0.4976495545052182,0.7464743317578273
Gene_2338,0.09954737436192015,0.21417625273958685,0.32126437910938027
Gene_2339,0.014126317256352904,0.06007316835498244,0.09010975253247366
Gene_2340,-1.3206422789468941,0.3255033381261354,0.4882550071892031
Gene_2341,1.3976568404050695,0.14368762518421274,0.2155314377763191
Gene_2342,0.8419458887787796,0.7099330734342463,1.0
Gene_2343,0.9840376959855985,0.5337254136714444,0.8005881205071667
Gene_2344,-1.0520696853351608,0.14383447099031088,0.21575170648546632
Gene_2345,-4.306685839742489,0.009241588405514367,0.01386238260827155
Gene_2346,2.1943054235073913,0.8081570490242127,1.0
Gene_2347,-0.9576749120168083,0.17619440616424753,0.2642916092463713
Gene_2348,-1.7255515280862412,0.606216642220766,0.909324963331149
Gene_2349,1.3869578238279874,0.33692191307674557,0.5053828696151184
Gene_2350,-0.7840252798382592,0.5854859383150356,0.8782289074725533
Gene_2351,2.1198727680932437,0.315653626982324,0.47348044047348603
Gene_2352,1.234011899153395,0.08693956069225417,0.13040934103838125
Gene_2353,1.3671386464009552,0.2229500085577536,0.3344250128366304
Gene_2354,-2.7319114224010685,0.1880585664790756,0.2820878497186134
Gene_2355,2.423887970772801,0.42801935243964384,0.6420290286594658
Gene_2356,0.5225010624677121,0.6582837834261573,0.9874256751392361
Gene_2357,-0.7385542784924063,0.26380607494635755,0.3957091124195363
Gene_2358,0.28677693468450216,0.012069935300617951,0.018104902950926927
Gene_2359,-3.55247046579664,0.5189373642647569,0.7784060463971354
Gene_2360,0.8173056229613417,0.6057594893589721,0.9086392340384581
Gene_2361,-2.058743016364143,0.9628704940018097,1.0
Gene_2362,-2.705340571687069,0.5894708030932468,0.8842062046398702
Gene_2363,-3.0447183724357822,0.47117255937814184,0.7067588390672128
Gene_2364,2.2253767499798505,0.5734016258977038,0.8601024388465557
Gene_2365,-1.2585267873855774,0.927900629862027,1.0
Gene_2366,3.0674554198329984,0.8283781456016462,1.0
Gene_2367,-1.0716029261045956,0.322978733363808,0.484468100045712
Gene_2368,-3.4147159151858935,0.23725436365713726,0.3558815454857059
Gene_2369,-2.2330488798973183,0.26263361236607363,0.39395041854911045
Gene_2370,2.4716232400138773,0.504421039715213,0.7566315595728195
Gene_2371,-0.31179635587333504,0.7440494512285778,1.0
Gene_2372,-1.0965745929812019,0.5032192071829621,0.7548288107744432
Gene_2373,0.3200364517055754,0.06779639582811259,0.10169459374216888
Gene_2374,1.00356547233509,0.7235807004399809,1.0
Gene_2375,2.2347976318049216,0.8059701286709539,1.0
Gene_2376,2.8969984597858525,0.28949786511971964,0.43424679767957947
Gene_2377,-0.7195372915781715,0.6641257392833504,0.9961886089250256
Gene_2378,-2.6520953721640765,0.4265919010543934,0.63988785158159
Gene_2379,-0.826930322246552,0.8891193557274428,1.0
Gene_2380,0.5205610131657723,0.8452255581607399,1.0
Gene_2381,-1.9275178524212218,0.5254319983096423,0.7881479974644634
Gene_2382,-1.9143018297900858,0.6915055458135945,1.0
Gene_2383,0.6875757630997709,0.883349701022104,1.0
Gene_2384,-0.0973047031409023,0.4957170100782755,0.7435755151174133
Gene_2385,0.06559399082317302,0.31325074048882195,0.46987611073323293
Gene_2386,-1.516990669400139,0.7536661379095813,1.0
Gene_2387,-0.46080142841153465,0.22006625478469177,0.33009938217703766
Gene_2388,-1.8484662885366088,0.38853114800604205,0.5827967220090631
Gene_2389,1.7803968222495736,0.8657272371067937,1.0
Gene_2390,2.070498669447505,0.7244223402693151,1.0
Gene_2391,-3.6923757244761877,0.40381100524749924,0.6057165078712489
Gene_2392,-1.85902172038482,0.2147445024083574,0.3221167536125361
Gene_2393,-2.993058510180158,0.3559683908322365,0.5339525862483547
Gene_2394,-1.3000478688137964,0.284104149227433,0.4261562238411495
Gene_2395,-0.16687593958072172,0.17608928794385392,0.2641339319157809
Gene_2396,-2.89929043939706,0.7433329135656567,1.0
Gene_2397,-1.8437196262506264,0.2520698868501715,0.37810483027525726
Gene_2398,-2.007914744162997,0.4541674701677638,0.6812512052516457
Gene_2399,0.4145346587978879,0.38585944683610907,0.5787891702541637
Gene_2400,0.13868867407250085,0.9820773786356308,1.0
Gene_2401,-1.4434751066745066,0.3910922441482205,0.5866383662223308
Gene_2402,0.35364174427879597,0.0799824827967548,0.11997372419513219
Gene_2403,-1.0933601691745307,0.08982575257208403,0.13473862885812604
Gene_2404,-0.5433102206521065,0.5907537213530648,0.8861305820295973
Gene_2405,3.346904180597074,0.5993635517382656,0.8990453276073984
Gene_2406,2.680922103580696,0.41875899048265497,0.6281384857239825
Gene_2407,-2.5991624738551953,0.4318436923120297,0.6477655384680445
Gene_2408,1.659464835758349,0.05393258284087121,0.08089887426130682
Gene_2409,1.6227931089831842,0.5165465103892622,0.7748197655838933
Gene_2410,-2.2965265775052366,0.5047394753803517,0.7571092130705275
Gene_2411,1.6375552875097212,0.14954931855694453,0.2243239778354168
Gene_2412,3.0758638368251057,0.10383938611092758,0.15575907916639137
Gene_2413,-2.2450896124888278,0.12357249059949049,0.18535873589923574
Gene_2414,-1.8350056420285272,0.10102824649125852,0.15154236973688778
Gene_2415,2.035322933687005,0.6097081955367598,0.9145622933051397
Gene_2416,0.542990621651296,0.19648265240291862,0.29472397860437793
Gene_2417,1.1029525504790465,0.25143015218746345,0.3771452282811952
Gene_2418,0.6811784328009935,0.17357214415143973,0.2603582162271596
Gene_2419,0.7813918418562883,0.9578353044485031,1.0
Gene_2420,-2.652944256622166,0.8546174631518354,1.0
Gene_2421,2.0946354132428966,0.23049483735152088,0.3457422560272813
Gene_2422,2.339179984855547,0.327566293922126,0.491349440883189
Gene_2423,-0.4587814881360555,0.20989284230499716,0.31483926345749574
Gene_2424,-0.08695389962772486,0.49187595946082374,0.7378139391912356
Gene_2425,-3.0622150051114443,0.019610532474253595,0.029415798711380392
Gene_2426,1.0285095120356698,0.6713680088967957,1.0
Gene_2427,1.1441148834282882,0.5231581498176416,0.7847372247264625
Gene_2428,-0.12438203399862201,0.8986389283011033,1.0
Gene_2429,2.2487067197410053,0.16439268432841414,0.2465890264926212
Gene_2430,-0.668154461959881,0.8041092460611317,1.0
Gene_2431,1.1292118517872005,0.7919610144667157,1.0
Gene_2432,-2.039328677384231,0.12718118921688693,0.1907717838253304
Gene_2433,-0.04710430174847624,0.3985592241441276,0.5978388362161914
Gene_2434,-0.3487085158056717,0.1701526411445169,0.25522896171677534
Gene_2435,0.45061584408188315,0.2547205004575489,0.38208075068632336
Gene_2436,-0.7390538576667172,0.26324617483054435,0.39486926224581653
Gene_2437,-0.2629451913433356,0.5562363940257727,0.8343545910386592
Gene_2438,1.6520943428830126,0.4114109317604655,0.6171163976406983
Gene_2439,-0.8735284744764349,0.9477328040063053,1.0
Gene_2440,-3.2131542014773586,0.12637014194700513,0.1895552129205077
Gene_2441,3.4991678084108413,0.9736921348501988,1.0
Gene_2442,2.762908157380973,0.23063864021426395,0.3459579603213959
Gene_2443,-2.5845253902112373,0.7728739363818531,1.0
Gene_2444,1.3794156104903887,0.3389699261728214,0.5084548892592321
Gene_2445,-1.0059495411026862,0.1430813954173139,0.21462209312597086
Gene_2446,0.5269744306621191,0.8578891852462399,1.0
Gene_2447,0.5884482580269874,0.3088608992364632,0.4632913488546948
Gene_2448,-0.468815600632644,0.6588554042268422,0.9882831063402633
Gene_2449,-1.567531331172793,0.5664436850866266,0.8496655276299399
Gene_2450,-1.3810821046325188,0.4717563093908743,0.7076344640863115
Gene_2451,-1.832383830962485,0.4958194726485391,0.7437292089728087
Gene_2452,-1.6636444164608895,0.7322379140922876,1.0
Gene_2453,-0.13435658009871052,0.08777291412344057,0.13165937118516086
Gene_2454,-1.4315199782215036,0.6681806619579052,1.0
Gene_2455,1.3641041314252398,0.8958121013985787,1.0
Gene_2456,2.9744923106718546,0.05778819701986415,0.08668229552979623
Gene_2457,-1.160106482740086,0.14065333923366674,0.2109800088505001
Gene_2458,0.47880900107075414,0.7166319367020314,1.0
Gene_2459,0.9993702206058677,0.43728164824461757,0.6559224723669264
Gene_2460,0.9440045418385488,0.40354862081368836,0.6053229312205326
Gene_2461,0.15191053583217481,0.13696663454423585,0.20544995181635378
Gene_2462,1.4853648367194447,0.5067700407177881,0.7601550610766821
Gene_2463,0.9644979053613144,0.12654531119637724,0.18981796679456586
Gene_2464,-2.4753248446545957,0.4766204563105404,0.7149306844658105
Gene_2465,1.7383121287785464,0.7636152989616567,1.0
Gene_2466,1.7745816745334841,0.2582643578871635,0.38739653683074526
Gene_2467,-1.5265722083571631,0.4807861681797273,0.721179252269591
Gene_2468,0.07587567089520406,0.9920159693968357,1.0
Gene_2469,1.3666579856221388,0.6866504233540373,1.0
Gene_2470,-0.41862763915872314,0.8413567713051986,1.0
Gene_2471,2.1459560955320236,0.41484760656054576,0.6222714098408186
Gene_2472,4.7277449892387216,0.7678609231258553,1.0
Gene_2473,-1.5719720652699647,0.040509172941321836,0.060763759411982754
Gene_2474,-2.7620892063075497,0.12291118254224498,0.18436677381336747
Gene_2475,0.6076371912097515,0.20307059292006213,0.3046058893800932
Gene_2476,1.443125010252287,0.40195192461521956,0.6029278869228294
Gene_2477,-0.4617327476895379,0.8457448783257632,1.0
Gene_2478,2.9065213266420686,0.3462660507879305,0.5193990761818957
Gene_2479,-2.6772115994464976,0.6546211935154629,0.9819317902731943
Gene_2480,1.3858372460632222,0.7093142948034834,1.0
Gene_2481,-1.2117216415177867,0.5861823540883414,0.8792735311325122
Gene_2482,3.4387558124145934,0.3572419681701362,0.5358629522552043
Gene_2483,3.9850307063362367,0.5770533417135443,0.8655800125703164
Gene_2484,-1.5333131755666958,0.3422655927897462,0.5133983891846193
Gene_2485,-1.0991142718171603,0.08387373855201208,0.12581060782801812
Gene_2486,1.7191757739596039,0.9928039781860144,1.0
Gene_2487,-0.7742612995790292,0.1271824536325109,0.19077368044876636
Gene_2488,-0.09082243586447644,0.07234838383605735,0.10852257575408603
Gene_2489,0.05077684108482036,0.8785307492071559,1.0
Gene_2490,-3.8393463123953127,0.3018346608928951,0.4527519913393427
Gene_2491,-0.0276754921884745,0.6502969740735076,0.9754454611102614
Gene_2492,-1.3794555481283477,0.32900572966223285,0.4935085944933493
Gene_2493,-0.986245644799544,0.39145427079447115,0.5871814061917067
Gene_2494,2.8872640069376283,0.2621129720167965,0.39316945802519476
Gene_2495,-2.5130137885585127,0.3430440057930102,0.5145660086895153
Gene_2496,1.6264103734959545,0.4107004005865431,0.6160506008798147
Gene_2497,-0.557925860663617,0.7204160690923429,1.0
Gene_2498,-0.5595203369916688,0.5115361942347918,0.7673042913521877
Gene_2499,1.5807437921034226,0.9435652171569769,1.0
Gene_2500,0.6801025891377809,0.04188039383877551,0.06282059075816326
Gene_2501,1.141225994439062,0.5030683226320282,0.7546024839480423
Gene_2502,1.9363693210657222,0.5842247888317181,0.8763371832475773
Gene_2503,-0.6626167663666455,0.9201969860742739,1.0
Gene_2504,-1.2244734690155006,0.049158523621427586,0.07373778543214138
Gene_2505,-2.170301053115596,0.573499584935216,0.860249377402824
Gene_2506,-1.6508210599579103,0.853629928527957,1.0
Gene_2507,5.8981888506174505,0.24192772811923657,0.36289159217885486
Gene_2508,2.4893591614735735,0.8762923485239374,1.0
Gene_2509,-2.7021487324160427,0.019043409274291823,0.028565113911437734
Gene_2510,-2.6449159134871403,0.7324546291337297,1.0
Gene_2511,0.963732123436983,0.933113221168653,1.0
Gene_2512,1.094529594755934,0.6571976616400622,0.9857964924600933
Gene_2513,1.0977676706347288,0.43902924398044796,0.6585438659706719
Gene_2514,-0.5099115871073957,0.04488101647271803,0.06732152470907704
Gene_2515,-0.25090852000580044,0.9201138133226288,1.0
Gene_2516,0.6557590483187148,0.4702962226915748,0.7054443340373622
Gene_2517,0.17178601258666082,0.02899674433594801,0.043495116503922016
Gene_2518,-4.43860074549507,0.6898210713287619,1.0
Gene_2519,-0.45959926115038763,0.4818372535762582,0.7227558803643872
Gene_2520,-1.7028128685206272,0.12434531744241073,0.1865179761636161
Gene_2521,0.3504228378170241,0.21427180931025958,0.32140771396538936
Gene_2522,5.97051800520682,0.06449068045584627,0.09673602068376941
Gene_2523,0.7349633309486088,0.5742935397085736,0.8614403095628603
Gene_2524,-0.6270593723447958,0.6220294792520092,0.9330442188780139
Gene_2525,1.8436030039545044,0.5057422983554444,0.7586134475331665
Gene_2526,0.9653757744184254,0.8171021330026149,1.0
Gene_2527,0.8401889809036825,0.8610088213080136,1.0
Gene_2528,1.213701186431342,0.6156243966831266,0.9234365950246899
Gene_2529,4.113087129659083,0.012756479707430546,0.01913471956114582
Gene_2530,-2.2617768706518313,0.6952296557477357,1.0
Gene_2531,0.9472641536229089,0.4179992169203516,0.6269988253805274
Gene_2532,-1.8527622599630769,0.565557483226387,0.8483362248395805
Gene_2533,1.1110252926844966,0.6490806020188844,0.9736209030283266
Gene_2534,-1.8373730229721887,0.35023661432707676,0.5253549214906151
Gene_2535,-0.8347336272101687,0.9170985051717943,1.0
Gene_2536,-0.5901798284758126,0.1339748667497812,0.2009623001246718
Gene_2537,1.951633438689418,0.6715118072810374,1.0
Gene_2538,1.8369088878848276,0.004359579956580428,0.0065393699348706424
Gene_2539,-2.491434752892769,0.9246511054051808,1.0
Gene_2540,0.10986822199969745,0.1125041332380915,0.16875619985713725
Gene_2541,-1.4191597094983452,0.09488423014757463,0.14232634522136195
Gene_2542,-2.517009821350669,0.33300763305224423,0.49951144957836635
Gene_2543,-0.43403410084874083,0.3735662860390806,0.5603494290586208
Gene_2544,-0.6169655769116394,0.21430007232287862,0.32145010848431793
Gene_2545,4.853432972691045,0.5851216609271247,0.8776824913906871
Gene_2546,0.8659196507213923,0.4429140980419636,0.6643711470629454
Gene_2547,-2.7552350015084746,0.03417558904108742,0.051263383561631126
Gene_2548,-1.1295480083418845,0.31965206225530063,0.47947809338295094
Gene_2549,2.042766590858797,0.8104329135731705,1.0
Gene_2550,4.17688554573985,0.6897015348618686,1.0
Gene_2551,-3.1719666244759166,0.7248708535798805,1.0
Gene_2552,-3.75984877027809,0.6981169240835235,1.0
Gene_2553,3.7419303507435644,0.3109730213830333,0.46645953207454993
Gene_2554,0.7792283547418077,0.09966392207677588,0.14949588311516382
Gene_2555,-1.736585463752733,0.272467184033096,0.408700776049644
Gene_2556,1.0692581722448706,0.8317853001851593,1.0
Gene_2557,-5.2714954780337555,0.9804707977830711,1.0
Gene_2558,0.006751013194321998,0.49384701474156134,0.740770522112342
Gene_2559,0.6556423456861705,0.00970035492304222,0.01455053238456333
Gene_2560,1.8485402790756595,0.14004481213422904,0.21006721820134355
Gene_2561,-2.0277919045850754,0.32208057531626577,0.48312086297439866
Gene_2562,0.17137432280671808,0.5785853485929497,0.8678780228894246
Gene_2563,-1.8508492521191746,0.07509364580531397,0.11264046870797095
Gene_2564,0.5107675113486342,0.9433572987098816,1.0
Gene_2565,-1.7906926447260483,0.3650836732844007,0.5476255099266011
Gene_2566,-0.8162016783204412,0.912584217924823,1.0
Gene_2567,-1.9916307895804581,0.7805218027570218,1.0
Gene_2568,1.302272483647314,0.7554372725155811,1.0
Gene_2569,1.7169022333133306,0.606719579782232,0.910079369673348
Gene_2570,-0.4692411399148276,0.6267838170518446,0.940175725577767
Gene_2571,0.07647598992005668,0.6380032352162481,0.9570048528243722
Gene_2572,-2.8971828292670883,0.6287213870255821,0.9430820805383732
Gene_2573,-0.5993532960135741,0.5537282313983612,0.8305923470975418
Gene_2574,-0.10040923408348956,0.9864140184828889,1.0
Gene_2575,5.24158618205995,0.7322905674256961,1.0
Gene_2576,-2.2239340515483272,0.7769463883925212,1.0
Gene_2577,2.928354477504875,0.8724628150836742,1.0
Gene_2578,1.993717546931616,0.21563976272584917,0.32345964408877376
Gene_2579,0.5612728089802728,0.08380415909506078,0.12570623864259117
Gene_2580,3.517240968390267,0.48289443659859865,0.724341654897898
Gene_2581,0.7442109452137258,0.5140806956192732,0.7711210434289097
Gene_2582,0.7783183913358575,0.8291817799499177,1.0
Gene_2583,-0.10624130603509069,0.4437835792823357,0.6656753689235035
Gene_2584,2.447137764837255,0.5708530255443127,0.8562795383164691
Gene_2585,2.1929384676217674,0.5270709385134583,0.7906064077701875
Gene_2586,-1.2513545749924249,0.03820278375739106,0.057304175636086585
Gene_2587,-2.6384943891975348,0.615214896596914,0.922822344895371
Gene_2588,-0.40596127479131416,0.8280432857742522,1.0
Gene_2589,-1.6000771287952928,0.15750054807580383,0.23625082211370574
Gene_2590,-0.1270491492307102,0.5943317339265958,0.8914976008898936
Gene_2591,2.4748762693682784,0.5936105444464144,0.8904158166696216
Gene_2592,-0.91460331017358,0.16418496405635874,0.2462774460845381
Gene_2593,-0.08564676262314976,0.12346357373073602,0.18519536059610403
Gene_2594,0.11604546961679045,0.9800519429764848,1.0
Gene_2595,1.6968617644105692,0.39371916965303755,0.5905787544795563
Gene_2596,-4.49377866796921,0.22742172872352928,0.3411325930852939
Gene_2597,-1.2134005895305935,0.17132454445437495,0.2569868166815624
Gene_2598,0.42256738455894544,0.6676017135832351,1.0
Gene_2599,2.4001579128537225,0.6094452973272788,0.9141679459909182
Gene_2600,-0.9838048950124103,0.6435521229874175,0.9653281844811262
Gene_2601,-3.753105412083748,0.08800602751145226,0.13200904126717838
Gene_2602,1.2394228919322725,0.893534583498437,1.0
Gene_2603,-1.2707247776512587,0.3892663968090483,0.5838995952135724
Gene_2604,-2.3793333181807226,0.31336940643035793,0.4700541096455369
Gene_2605,-1.2486907794264481,0.4623614472477392,0.6935421708716087
Gene_2606,-0.3690507153116991,0.39006606574762825,0.5850990986214424
Gene_2607,-1.2094893290764255,0.8635770031391459,1.0
Gene_2608,-4.411132114198138,0.9292609751978921,1.0
Gene_2609,1.7941323937742644,0.3034532164496062,0.4551798246744093
Gene_2610,2.5497500825574444,0.8639358074599548,1.0
Gene_2611,1.3030439826790114,0.7815231295330671,1.0
Gene_2612,-2.275371340849633,0.9308076723447618,1.0
Gene_2613,-0.40298306789503596,0.24575031218588783,0.36862546827883175
Gene_2614,-0.013042630458916123,0.5769591501209791,0.8654387251814686
Gene_2615,1.1975887791238204,0.27454458474044463,0.41181687711066695
Gene_2616,1.3366809774361617,0.8240944904843742,1.0
Gene_2617,-1.4683475975569915,0.005324190571064258,0.007986285856596387
Gene_2618,0.16399111282712084,0.5648191628863961,0.8472287443295942
Gene_2619,0.9145608092304822,0.339203431271918,0.5088051469078769
Gene_2620,2.911644644293533,0.32268370707782024,0.48402556061673035
Gene_2621,1.4090130796494462,0.644906323864917,0.9673594857973755
Gene_2622,1.5781133747510379,0.8514844493139939,1.0
Gene_2623,0.16765325585872187,0.6091953913933262,0.9137930870899893
Gene_2624,2.8209182904070076,0.8531729786467225,1.0
Gene_2625,0.8195255919189948,0.26459711188102997,0.39689566782154495
Gene_2626,-1.722175820347141,0.5195018547649811,0.7792527821474717
Gene_2627,2.8067399402503814,0.450536539067076,0.6758048086006141
Gene_2628,1.3958065450780552,0.011644899503096218,0.017467349254644327
Gene_2629,-0.8860880422569646,0.5568121431407401,0.8352182147111102
Gene_2630,-0.9589859347984867,0.6615243241461749,0.9922864862192624
Gene_2631,0.5931510902815236,0.5919144044190701,0.8878716066286051
Gene_2632,0.9263695905351694,0.7362798987834215,1.0
Gene_2633,0.3945845312624129,0.5713395284530771,0.8570092926796157
Gene_2634,0.6226173468857698,0.06675025485075692,0.10012538227613538
Gene_2635,3.399914749152761,0.11644552408471143,0.17466828612706714
Gene_2636,2.1430863044697714,0.5964745775439524,0.8947118663159286
Gene_2637,0.38127118253004866,0.2749791919736402,0.41246878796046027
Gene_2638,1.8826211615349666,0.07964512903476584,0.11946769355214876
Gene_2639,-2.065047807055079,0.42960274344854676,0.6444041151728201
Gene_2640,0.7958540998936179,0.5543225980836554,0.831483897125483
Gene_2641,3.61861269946622,0.32874598834960655,0.49311898252440983
Gene_2642,-0.4360917907847477,0.720433702225778,1.0
Gene_2643,-1.6952678572381696,0.6437706081012446,0.965655912151867
Gene_2644,-1.3041777771861214,0.33281836109167195,0.49922754163750793
Gene_2645,-2.1792660746847767,0.7548725289085606,1.0
Gene_2646,-1.5695238162554068,0.6486950425330354,0.9730425637995532
Gene_2647,-0.741016197180058,0.6374453787179021,0.9561680680768532
Gene_2648,-2.811134038357284,0.553427700787068,0.8301415511806021
Gene_2649,0.031236667899206094,0.011389668088552796,0.017084502132829193
Gene_2650,1.8045543475732944,0.6965071834768891,1.0
Gene_2651,-1.8155123602938408,0.3760417911091565,0.5640626866637347
Gene_2652,3.0385678472835376,0.9426097101586556,1.0
Gene_2653,1.0215841770551894,0.8179847710772054,1.0
